,Stock1,Stock2,Pvalue,Category
35869,DOCU,MGRC,0.712421560253429,0
35870,DOMO,MCHP,0.26521609855589146,0
35871,DOYU,MU,0.8242785204936738,0
35872,DBX,MSFT,0.7753623690099497,0
35873,DCT,MSTR,0.10395451623671165,0
35874,SATS,MIME,0.8477894036843789,0
35875,EA,MOMO,0.3303677507770151,0
35876,ENPH,MDB,0.8770923580726329,0
35877,PLUS,MPWR,0.3712707568370439,0
35878,ERIC,NATI,0.008205806287277951,1
35879,EVBG,NCNO,0.8471725720337069,0
35880,FFIV,NTAP,0.9637232861246456,0
35881,FB,NTCT,0.17873283738533785,0
35882,FEYE,NICE,0.3742794625137961,0
35883,FSLR,NLOK,0.11449016996636857,0
35884,FISV,NUAN,0.05297410575086641,0
35885,FIVN,NTNX,0.5977159924618078,0
35886,FLEX,NVDA,0.6153796881997929,0
35887,FORM,NXPI,0.24614704969454526,0
35888,FORTY,OKTA,1.0,-3
35889,FTNT,OMCL,0.3371511813731164,0
35890,GDS,ON,0.06944993333520923,0
35891,GLUU,OTEX,0.8235951187184918,0
35892,HHR,OPRA,0.16087875267382085,0
35893,HCAT,OSIS,0.7483397236445555,0
35894,INFO,PCTY,0.24306310641619927,0
35895,INOV,PEGA,0.4524788910842428,0
35896,INTC,PRFT,0.5348620045865861,0
35897,INTU,PLXS,0.9887603027605739,0
35898,IPGP,PS,0.8420214850134438,0
35899,JCOM,POWI,0.14098223656005043,0
35900,JKHY,PRGS,0.7996002866647758,0
35901,JAMF,PFPT,0.0019003176824089422,1
35902,YY,PTC,0.13135097719897149,0
35903,KELYB,QRVO,6.554497184575423e-05,1
35904,KC,QCOM,0.2981374699027027,0
35905,KLIC,QLYS,0.021250844500665878,0
35906,LRCX,RXT,0.5963248151149192,0
35907,LSCC,RMBS,0.10441269291115995,0
35908,LTRPB,RPD,0.06923045348581609,0
35909,LECO,RP,0.2856497588548844,0
35910,LPSN,RCII,0.15098789093325593,0
35911,LVGO,SABR,0.4130897465978187,0
35912,LOGI,SANM,0.2278047937345682,0
35913,LOGM,SPNS,0.001589251820383991,1
35914,MTSI,SGMS,0.7009431907668323,0
35915,MANH,STX,0.12673247176761404,0
35916,MRVL,SCWX,0.9374047875970182,0
35917,MTCH,SMTC,0.28034937401475035,0
35918,MTLS,SLAB,0.9924334328224288,0
35919,MXIM,SIMO,0.02354867315841882,0
35920,MGRC,SLP,0.11305520211522652,0
35921,MCHP,SINA,0.4096109300362755,0
35922,MU,SITM,0.1627755997572815,0
35923,MSFT,SWKS,0.9421310984913294,0
35924,MSTR,SEDG,0.2068955155060832,0
35925,MIME,SY,0.3712271139610597,0
35926,MOMO,SPLK,0.8283520210592362,0
35927,MDB,SPT,0.6143366863332625,0
35928,MPWR,SPSC,0.6304634398876994,0
35929,NATI,SSNC,0.01907513452309242,0
35930,NCNO,STNE,0.4034345637578037,0
35931,NTAP,SPWR,0.8235236391264371,0
35932,NTCT,SMCI,0.8940964071280132,0
35933,NICE,SVMK,0.8716408287272923,0
35934,NLOK,SYKE,0.22444103836819151,0
35935,NUAN,SYNA,0.0340183605555924,0
35936,NTNX,SNPS,0.9749421953305785,0
35937,NVDA,TTWO,0.9908469731949825,0
35938,NXPI,TLND,0.1899318517178138,0
35939,OKTA,TENB,0.4379792458366089,0
35940,OMCL,TXN,0.23411796571159899,0
35941,ON,DSGX,0.2979024269967866,0
35942,OTEX,MIDD,0.34260550078103646,0
35943,OPRA,TTD,0.7132673481292633,0
35944,OSIS,TSEM,0.598288803803319,0
35945,PCTY,TRIP,0.6123136499588223,0
35946,PEGA,TTEC,0.9285506079232322,0
35947,PRFT,TTMI,0.4868631417962346,0
35948,PLXS,UCTT,0.5511571607950511,0
35949,PS,UPLD,0.7055243428271072,0
35950,POWI,UPWK,0.745284923985167,0
35951,PRGS,VRNS,0.04637013879630841,0
35952,PFPT,VRNT,0.6493359302009566,0
35953,PTC,VRSN,0.8447134045330331,0
35954,QRVO,VRSK,0.21759514229908006,0
35955,QCOM,VERX,0.001658813110321508,1
35956,QLYS,VSAT,0.7051199743790006,0
35957,RXT,VIAV,0.39878108521189565,0
35958,RMBS,VRTU,0.9073870238844643,0
35959,RPD,WB,0.4527004888129351,0
35960,RP,WDC,0.15779943965483134,0
35961,RCII,WIX,0.6901574415026743,0
35962,SABR,WDAY,0.4638521194215981,0
35963,SANM,XLNX,0.3377339627626895,0
35964,SPNS,XPER,0.3783005711051079,0
35965,SGMS,YNDX,0.6094882761606689,0
35966,STX,ZBRA,0.5100850274439847,0
35967,SCWX,ZM,0.0004546645845431048,1
35968,SMTC,ZI,0.6994913848303147,0
35969,SLAB,ZS,0.028801519008561285,0
35970,SIMO,ZNGA,0.23956026349853132,0
35971,SLP,VNET,0.5654316429751826,0
35972,SINA,TWOU,0.13766650306308753,0
35973,SITM,JOBS,0.8113510011762308,0
35974,SWKS,EGHT,0.21240452468327709,0
35975,SEDG,ACIA,0.776799162641872,0
35976,SY,ACIW,0.18763570315474898,0
35977,SPLK,ACMR,0.7005848085177443,0
35978,SPT,ATVI,0.9770484769570407,0
35979,SPSC,ADBE,0.5937958091388893,0
35980,SSNC,AMD,0.6371853187589883,0
35981,STNE,API,1.0,-3
35982,SPWR,ALRM,0.9873528350277117,0
35983,SMCI,MDRX,0.7294219724338179,0
35984,SVMK,GOOG,0.8621285599248987,0
35985,SYKE,GOOGL,0.6785476693977447,0
35986,SYNA,ALTR,0.11729620800231538,0
35987,SNPS,AMBA,0.13693750166725766,0
35988,TTWO,DOX,0.7299420356844457,0
35989,TLND,AMKR,0.5241087537887474,0
35990,TENB,ADI,0.09070623510653131,0
35991,TXN,ANSS,0.5529626296513787,0
35992,DSGX,APPF,0.7114245284708676,0
35993,MIDD,APPN,0.8439731672832841,0
35994,TTD,AAPL,0.27992283277145347,0
35995,TSEM,AMAT,0.8981181748358736,0
35996,TRIP,ASML,0.68569388165481,0
35997,TTEC,AZPN,0.6423012848052376,0
35998,TTMI,TEAM,0.4930193382863112,0
35999,UCTT,ADSK,0.553899296326577,0
36000,UPLD,ADP,0.8730791459940181,0
36001,UPWK,AVT,0.2550387203340322,0
36002,VRNS,BIDU,0.1662460614267629,0
36003,VRNT,BAND,0.38248073632838075,0
36004,VRSN,BIGC,0.11252039927758511,0
36005,VRSK,BILI,0.2289467977470106,0
36006,VERX,BLKB,0.5514859379821009,0
36007,VSAT,BL,0.033350169623187896,0
36008,VIAV,EPAY,0.46286906463928257,0
36009,VRTU,AVGO,0.39635286033748107,0
36010,WB,BRKS,0.8654197408714994,0
36011,WDC,CCMP,0.5951524572588367,0
36012,WIX,CDNS,0.011289061742444742,0
36013,WDAY,CSIQ,0.5948462840465599,0
36014,XLNX,CDLX,0.007438240560834715,1
36015,XPER,CARG,0.9126786524619726,0
36016,YNDX,CRNC,0.9876389440324652,0
36017,ZBRA,CERN,0.37628315884814145,0
36018,ZM,CHNG,0.8063315913507553,0
36019,ZI,CHKP,0.08269037814787711,0
36020,ZS,CRUS,0.92917045237861,0
36021,ZNGA,CSCO,0.42415406852532034,0
36022,VNET,CSCO,0.32969166132809347,0
36023,TWOU,CTXS,0.8205036227913137,0
36024,JOBS,CTSH,0.5625338552250996,0
36025,EGHT,COMM,0.0752113831722946,0
36026,ACIA,CVLT,0.05635244114365715,0
36027,ACIW,CSOD,0.7323278781863035,0
36028,ACMR,COUP,0.4719176218428436,0
36029,ATVI,CREE,0.0812797993792912,0
36030,ADBE,CRWD,0.8374995612466067,0
36031,AMD,CSGS,0.49380991528788803,0
36032,API,CYBR,1.0,-3
36033,ALRM,DADA,0.6292921069596332,0
36034,MDRX,DDOG,0.6925191776701018,0
36035,GOOG,DIOD,0.0819496514812707,0
36036,GOOGL,DOCU,0.9557983255251474,0
36037,ALTR,DOMO,0.09781066440596803,0
36038,AMBA,DOYU,0.5133403507556932,0
36039,DOX,DBX,0.41339448876405477,0
36040,AMKR,DCT,0.8308845710633055,0
36041,ADI,SATS,0.03343171538466246,0
36042,ANSS,EA,0.9738685907674216,0
36043,APPF,ENPH,0.0161629552622113,0
36044,APPN,PLUS,0.9339646676773115,0
36045,AAPL,ERIC,0.988327172827911,0
36046,AMAT,EVBG,0.03826823542441965,0
36047,ASML,FFIV,0.3462429409473865,0
36048,AZPN,FB,0.3991038427590635,0
36049,TEAM,FEYE,0.6904949784107255,0
36050,ADSK,FSLR,0.11689002079093075,0
36051,ADP,FISV,0.6450967717521182,0
36052,AVT,FIVN,0.5725030957242346,0
36053,BIDU,FLEX,0.4819181060791796,0
36054,BAND,FORM,0.07274936667696015,0
36055,BIGC,FORTY,1.0,-3
36056,BILI,FTNT,0.7452008603686172,0
36057,BLKB,GDS,0.7370674744063883,0
36058,BL,GLUU,0.7791730017292194,0
36059,EPAY,HHR,0.1074197656571726,0
36060,AVGO,HCAT,0.4937179422096136,0
36061,BRKS,INFO,0.5383776780485788,0
36062,CCMP,INOV,0.5735172697739459,0
36063,CDNS,INTC,0.1511904870040529,0
36064,CSIQ,INTU,0.6286697082698776,0
36065,CDLX,IPGP,0.22204335346802156,0
36066,CARG,JCOM,0.7497783182592832,0
36067,CRNC,JKHY,0.787076658872158,0
36068,CERN,JAMF,0.42569753879680544,0
36069,CHNG,YY,0.7144245781121099,0
36070,CHKP,KELYB,0.4473700834860022,0
36071,CRUS,KC,0.6917808831771284,0
36072,CSCO,KLIC,0.8891116345722565,0
36073,CTXS,LRCX,0.6197975577261896,0
36074,CTSH,LSCC,0.5330366922964024,0
36075,COMM,LTRPB,0.5374020396926827,0
36076,CVLT,LECO,0.7253894957600502,0
36077,CSOD,LPSN,0.2931139301207329,0
36078,COUP,LVGO,0.6194166911987965,0
36079,CREE,LOGI,0.9293923872853437,0
36080,CRWD,LOGM,0.8505322358479386,0
36081,CSGS,MTSI,0.6955757029758091,0
36082,CYBR,MANH,0.4672110355320011,0
36083,DADA,MRVL,0.31743595643174116,0
36084,DDOG,MTCH,0.5043343922412904,0
36085,DIOD,MTLS,0.05516972798024049,0
36086,DOCU,MXIM,0.7077624136419898,0
36087,DOMO,MGRC,0.9017489461687609,0
36088,DOYU,MCHP,0.8096346999444772,0
36089,DBX,MU,0.45176742006501336,0
36090,DCT,MSFT,0.18988081571019189,0
36091,SATS,MSTR,0.728205431705796,0
36092,EA,MIME,0.7016771901036203,0
36093,ENPH,MOMO,0.006767392924186364,1
36094,PLUS,MDB,0.434910582730783,0
36095,ERIC,MPWR,0.011656772852934745,0
36096,EVBG,NATI,0.8600771163113167,0
36097,FFIV,NCNO,0.4736996351389732,0
36098,FB,NTAP,0.9887014698117887,0
36099,FEYE,NTCT,0.42061771551085236,0
36100,FSLR,NICE,0.06537486505629064,0
36101,FISV,NLOK,0.09387883903665034,0
36102,FIVN,NUAN,0.5114513150591549,0
36103,FLEX,NTNX,0.8846601816550959,0
36104,FORM,NVDA,0.05442567970135014,0
36105,FORTY,NXPI,1.0,-3
36106,FTNT,OKTA,0.12752923154214585,0
36107,GDS,OMCL,0.013418824260401899,0
36108,GLUU,ON,0.401228858776274,0
36109,HHR,OTEX,0.14749808004014153,0
36110,HCAT,OPRA,0.6405870338934794,0
36111,INFO,OSIS,0.8352868267563259,0
36112,INOV,PCTY,0.4476808141042874,0
36113,INTC,PEGA,0.5544871523490514,0
36114,INTU,PRFT,0.970989849786319,0
36115,IPGP,PLXS,0.1503076765662939,0
36116,JCOM,PS,0.9446435020480274,0
36117,JKHY,POWI,0.5899200143785812,0
36118,JAMF,PRGS,2.0438273524210466e-05,1
36119,YY,PFPT,0.650706904580675,0
36120,KELYB,PTC,1.699601290224363e-07,1
36121,KC,QRVO,0.2953678915726602,0
36122,KLIC,QCOM,0.03532700666547556,0
36123,LRCX,QLYS,0.7187291060029037,0
36124,LSCC,RXT,0.1507648598948771,0
36125,LTRPB,RMBS,0.05509803528360879,0
36126,LECO,RPD,0.5499329700798291,0
36127,LPSN,RP,0.5530588138343121,0
36128,LVGO,RCII,0.553505645476162,0
36129,LOGI,SABR,0.32450330084398676,0
36130,LOGM,SANM,0.9671992814342524,0
36131,MTSI,SPNS,0.6842736718600224,0
36132,MANH,SGMS,0.14404177452463718,0
36133,MRVL,STX,0.9796594824036803,0
36134,MTCH,SCWX,0.697634728322889,0
36135,MTLS,SMTC,0.9905812657147003,0
36136,MXIM,SLAB,0.06266561099018546,0
36137,MGRC,SIMO,0.5193247752388918,0
36138,MCHP,SLP,0.35992873003417336,0
36139,MU,SINA,0.932958263565411,0
36140,MSFT,SITM,0.5922582629909732,0
36141,MSTR,SWKS,0.8446281708654593,0
36142,MIME,SEDG,0.5434919188160249,0
36143,MOMO,SY,0.20712533572594388,0
36144,MDB,SPLK,0.33290595107674914,0
36145,MPWR,SPT,0.6866369028969399,0
36146,NATI,SPSC,0.09875858422897099,0
36147,NCNO,SSNC,0.1304700072554416,0
36148,NTAP,STNE,0.8553593510955454,0
36149,NTCT,SPWR,0.582067503965455,0
36150,NICE,SMCI,0.748544514400359,0
36151,NLOK,SVMK,0.8291063943796537,0
36152,NUAN,SYKE,0.006924947432165535,1
36153,NTNX,SYNA,0.9661327464539688,0
36154,NVDA,SNPS,0.6654728222102844,0
36155,NXPI,TTWO,0.43099285646411317,0
36156,OKTA,TLND,0.24371762217064968,0
36157,OMCL,TENB,0.35488043008049835,0
36158,ON,TXN,0.2205373338987882,0
36159,OTEX,DSGX,0.36510955348989044,0
36160,OPRA,MIDD,0.7414582601513304,0
36161,OSIS,TTD,0.5927867258901072,0
36162,PCTY,TSEM,0.4922731683547135,0
36163,PEGA,TRIP,0.33113711573989546,0
36164,PRFT,TTEC,0.5143740589170339,0
36165,PLXS,TTMI,0.6813909052442424,0
36166,PS,UCTT,0.2990222267687142,0
36167,POWI,UPLD,0.5615686823953501,0
36168,PRGS,UPWK,0.8906472156024368,0
36169,PFPT,VRNS,0.15096353260677126,0
36170,PTC,VRNT,0.25777199341089085,0
36171,QRVO,VRSN,0.6089685251131182,0
36172,QCOM,VRSK,0.7502564377772365,0
36173,QLYS,VERX,0.8014838103561112,0
36174,RXT,VSAT,0.9602581085588644,0
36175,RMBS,VIAV,0.6654119345876137,0
36176,RPD,VRTU,0.7647825022398331,0
36177,RP,WB,0.3751971203805125,0
36178,RCII,WDC,0.04609807953893151,0
36179,SABR,WIX,0.6396838215667433,0
36180,SANM,WDAY,0.5466025613744484,0
36181,SPNS,XLNX,0.6401529999625539,0
36182,SGMS,XPER,0.2760258333074064,0
36183,STX,YNDX,0.8677396220825293,0
36184,SCWX,ZBRA,0.006059832967693993,1
36185,SMTC,ZM,0.8542727557269085,0
36186,SLAB,ZI,0.04483007445910876,0
36187,SIMO,ZS,0.5705678169812783,0
36188,SLP,ZNGA,0.1288952087109695,0
36189,SINA,VNET,0.17133871580700566,0
36190,SITM,TWOU,0.5749796766132236,0
36191,SWKS,JOBS,0.4657654184239211,0
36192,SEDG,EGHT,0.8202885419460514,0
36193,SY,ACIA,0.6834485219468938,0
36194,SPLK,ACIW,0.6426089200823764,0
36195,SPT,ACMR,0.9784935126737693,0
36196,SPSC,ATVI,0.861309085411031,0
36197,SSNC,ADBE,0.7924444820000902,0
36198,STNE,AMD,0.05047775759764523,0
36199,SPWR,API,1.0,-3
36200,SMCI,ALRM,0.6365050429498176,0
36201,SVMK,MDRX,0.8752367912981075,0
36202,SYKE,GOOG,0.6742808121458826,0
36203,SYNA,GOOGL,0.17601241152835218,0
36204,SNPS,ALTR,0.3875590779801936,0
36205,TTWO,AMBA,0.45809814737148663,0
36206,TLND,DOX,0.843628919117763,0
36207,TENB,AMKR,0.7692957217961738,0
36208,TXN,ADI,0.7224994957339029,0
36209,DSGX,ANSS,0.3778465900381863,0
36210,MIDD,APPF,0.6323576055606381,0
36211,TTD,APPN,0.7348307286200448,0
36212,TSEM,AAPL,0.16103000563908548,0
36213,TRIP,AMAT,0.7554396669316783,0
36214,TTEC,ASML,0.9067500429514554,0
36215,TTMI,AZPN,0.2264490376409734,0
36216,UCTT,TEAM,0.4382822250464895,0
36217,UPLD,ADSK,0.9103124464427055,0
36218,UPWK,ADP,0.15021119339734812,0
36219,VRNS,AVT,0.85013886818626,0
36220,VRNT,BIDU,0.5541655766207559,0
36221,VRSN,BAND,0.012539600269147994,0
36222,VRSK,BIGC,0.4781043880125678,0
36223,VERX,BILI,0.3321073585344075,0
36224,VSAT,BLKB,0.30111113144885526,0
36225,VIAV,BL,0.8502096391614657,0
36226,VRTU,EPAY,0.615900689045321,0
36227,WB,AVGO,0.4900265596138166,0
36228,WDC,BRKS,0.8064488689667262,0
36229,WIX,CCMP,0.23267346703628133,0
36230,WDAY,CDNS,1.0,0
36231,XLNX,CSIQ,0.1007208875547726,0
36232,XPER,CDLX,0.45799680731389153,0
36233,YNDX,CARG,0.9912318906180824,0
36234,ZBRA,CRNC,0.07222694669903683,0
36235,ZM,CERN,0.9634838269140595,0
36236,ZI,CHNG,0.48892772633536813,0
36237,ZS,CHKP,0.8365629457335291,0
36238,ZNGA,CRUS,0.3751319138164785,0
36239,VNET,CRUS,0.32581890862315566,0
36240,TWOU,CSCO,0.38299143455364704,0
36241,JOBS,CTXS,0.46382474116653594,0
36242,EGHT,CTSH,0.10817296215416305,0
36243,ACIA,COMM,0.01742338499130482,0
36244,ACIW,CVLT,0.8929340670834961,0
36245,ACMR,CSOD,0.44211249735681235,0
36246,ATVI,COUP,0.08687438190069435,0
36247,ADBE,CREE,0.7917747688820943,0
36248,AMD,CRWD,0.342813773271837,0
36249,API,CSGS,1.0,-3
36250,ALRM,CYBR,0.09022523056097387,0
36251,MDRX,DADA,0.6837790313401918,0
36252,GOOG,DDOG,0.9356990154022201,0
36253,GOOGL,DIOD,0.08176917692353497,0
36254,ALTR,DOCU,0.2091171183419978,0
36255,AMBA,DOMO,0.7691949044347608,0
36256,DOX,DOYU,0.4465443431932269,0
36257,AMKR,DBX,0.562346607458347,0
36258,ADI,DCT,0.36298063541117354,0
36259,ANSS,SATS,0.9281482533368342,0
36260,APPF,EA,0.9054999196954732,0
36261,APPN,ENPH,0.5542897454944514,0
36262,AAPL,PLUS,0.9545008415794343,0
36263,AMAT,ERIC,0.40238344007005244,0
36264,ASML,EVBG,0.3508137678462263,0
36265,AZPN,FFIV,0.5876989989785003,0
36266,TEAM,FB,0.9491580110482465,0
36267,ADSK,FEYE,0.25214624611023095,0
36268,ADP,FSLR,0.6412923128620189,0
36269,AVT,FISV,0.5949379834447137,0
36270,BIDU,FIVN,0.2544752449375769,0
36271,BAND,FLEX,0.508414113749691,0
36272,BIGC,FORM,0.4101155399738616,0
36273,BILI,FORTY,1.0,-3
36274,BLKB,FTNT,0.4843225317403069,0
36275,BL,GDS,0.5437735465396785,0
36276,EPAY,GLUU,0.6902046818863359,0
36277,AVGO,HHR,0.8883175725004863,0
36278,BRKS,HCAT,0.7786747847928582,0
36279,CCMP,INFO,0.09130694993044985,0
36280,CDNS,INOV,0.14536900618817272,0
36281,CSIQ,INTC,0.9936022235777361,0
36282,CDLX,INTU,0.5961020987054683,0
36283,CARG,IPGP,0.8736266669350341,0
36284,CRNC,JCOM,0.3961721172744775,0
36285,CERN,JKHY,0.5712988471587638,0
36286,CHNG,JAMF,0.1743126620118961,0
36287,CHKP,YY,0.0030685563375349874,1
36288,CRUS,KELYB,0.3662429236269761,0
36289,CSCO,KC,0.9117196595679009,0
36290,CTXS,KLIC,0.5266299663247045,0
36291,CTSH,LRCX,0.8430121866132299,0
36292,COMM,LSCC,0.5154690008860965,0
36293,CVLT,LTRPB,0.7380143102640826,0
36294,CSOD,LECO,0.3325214597175247,0
36295,COUP,LPSN,0.8002917301032484,0
36296,CREE,LVGO,0.8323602121405816,0
36297,CRWD,LOGI,0.9796822687754149,0
36298,CSGS,LOGM,0.2548508265192808,0
36299,CYBR,MTSI,0.5620820264558287,0
36300,DADA,MANH,0.6372473588453588,0
36301,DDOG,MRVL,0.8837776529386779,0
36302,DIOD,MTCH,0.3220724929454739,0
36303,DOCU,MTLS,0.6211833123772433,0
36304,DOMO,MXIM,0.9694286963123412,0
36305,DOYU,MGRC,0.8102616611587603,0
36306,DBX,MCHP,0.7567096033509153,0
36307,DCT,MU,0.06231046955152171,0
36308,SATS,MSFT,0.8193023988735736,0
36309,EA,MSTR,0.40159264404683703,0
36310,ENPH,MIME,0.8190596862319549,0
36311,PLUS,MOMO,0.10338745285667178,0
36312,ERIC,MDB,0.006225133267554867,1
36313,EVBG,MPWR,0.805971106761121,0
36314,FFIV,NATI,0.049825018365877174,0
36315,FB,NCNO,0.14412548997125152,0
36316,FEYE,NTAP,0.47522770642451406,0
36317,FSLR,NTCT,0.19649059050196438,0
36318,FISV,NICE,0.04517617933301778,0
36319,FIVN,NLOK,0.5800834242994812,0
36320,FLEX,NUAN,0.8290672629733906,0
36321,FORM,NTNX,0.6395840431869839,0
36322,FORTY,NVDA,1.0,-3
36323,FTNT,NXPI,0.11299846225738813,0
36324,GDS,OKTA,0.01360023157959149,0
36325,GLUU,OMCL,0.837022389349677,0
36326,HHR,ON,0.09831529267540223,0
36327,HCAT,OTEX,0.9257934415169784,0
36328,INFO,OPRA,0.5358125585099988,0
36329,INOV,OSIS,0.26039021914037747,0
36330,INTC,PCTY,0.5220126109223274,0
36331,INTU,PEGA,0.591656014114805,0
36332,IPGP,PRFT,0.013957493207852967,0
36333,JCOM,PLXS,0.652710327668876,0
36334,JKHY,PS,0.8869492493563975,0
36335,JAMF,POWI,7.073280408782214e-05,1
36336,YY,PRGS,0.22565129131105477,0
36337,KELYB,PFPT,1.8431022871993748e-05,1
36338,KC,PTC,0.3166230989580417,0
36339,KLIC,QRVO,0.034111789928018645,0
36340,LRCX,QCOM,0.9075579337733364,0
36341,LSCC,QLYS,0.02974851590078797,0
36342,LTRPB,RXT,0.1227390160864093,0
36343,LECO,RMBS,0.395294131879533,0
36344,LPSN,RPD,0.8197778602251509,0
36345,LVGO,RP,0.5197493143767535,0
36346,LOGI,RCII,0.052844088781128846,0
36347,LOGM,SABR,0.9450212759102212,0
36348,MTSI,SANM,0.9026841900563196,0
36349,MANH,SPNS,0.15163719595631714,0
36350,MRVL,SGMS,0.9890226205559259,0
36351,MTCH,STX,0.3174079258178776,0
36352,MTLS,SCWX,0.13600211044531313,0
36353,MXIM,SMTC,0.006498717156526716,1
36354,MGRC,SLAB,0.3266250610457756,0
36355,MCHP,SIMO,0.6108947062071469,0
36356,MU,SLP,0.027040522814020522,0
36357,MSFT,SINA,0.44384129939688327,0
36358,MSTR,SITM,0.02953281879912065,0
36359,MIME,SWKS,0.8572624357989043,0
36360,MOMO,SEDG,0.013183854756324038,0
36361,MDB,SY,0.7957653145328213,0
36362,MPWR,SPLK,0.6529157087294659,0
36363,NATI,SPT,0.07627714091985248,0
36364,NCNO,SPSC,0.08667026556017604,0
36365,NTAP,SSNC,0.9181069066237082,0
36366,NTCT,STNE,0.01521442310549867,0
36367,NICE,SPWR,0.3180111133225041,0
36368,NLOK,SMCI,0.7941936577557551,0
36369,NUAN,SVMK,0.658985818427115,0
36370,NTNX,SYKE,0.9452995952019145,0
36371,NVDA,SYNA,0.9104491584522433,0
36372,NXPI,SNPS,0.47138328443144517,0
36373,OKTA,TTWO,0.47347300919755464,0
36374,OMCL,TLND,0.25724409579979923,0
36375,ON,TENB,0.3408870581677753,0
36376,OTEX,TXN,0.3533845719111375,0
36377,OPRA,DSGX,0.6152417302981334,0
36378,OSIS,MIDD,0.36388827886984537,0
36379,PCTY,TTD,0.7894556880761275,0
36380,PEGA,TSEM,0.08173713010878375,0
36381,PRFT,TRIP,0.3756111036510815,0
36382,PLXS,TTEC,0.05322192711567843,0
36383,PS,TTMI,0.6226211701605121,0
36384,POWI,UCTT,0.5598715073916759,0
36385,PRGS,UPLD,0.8059673484743759,0
36386,PFPT,UPWK,0.7380557978674354,0
36387,PTC,VRNS,0.0083475394053521,1
36388,QRVO,VRNT,0.6062856295981754,0
36389,QCOM,VRSN,0.9110666179806721,0
36390,QLYS,VRSK,0.9036098381204509,0
36391,RXT,VERX,0.8399169490155011,0
36392,RMBS,VSAT,0.9270502157290144,0
36393,RPD,VIAV,0.6057547904936043,0
36394,RP,VRTU,0.11748105342884702,0
36395,RCII,WB,0.5935615382448952,0
36396,SABR,WDC,0.7047321751270238,0
36397,SANM,WIX,0.2443284550687715,0
36398,SPNS,WDAY,0.622866663691104,0
36399,SGMS,XLNX,0.7447574222256025,0
36400,STX,XPER,0.6627790106853134,0
36401,SCWX,YNDX,0.0004251750269478957,1
36402,SMTC,ZBRA,0.6591795329857706,0
36403,SLAB,ZM,0.03596452085321745,0
36404,SIMO,ZI,0.45314531825878235,0
36405,SLP,ZS,0.1736275133343932,0
36406,SINA,ZNGA,0.1661102449341979,0
36407,SITM,VNET,0.9106547452959317,0
36408,SWKS,TWOU,0.459307618181602,0
36409,SEDG,JOBS,0.7732170826417989,0
36410,SY,EGHT,0.7005510997222506,0
36411,SPLK,ACIA,0.5287163127561545,0
36412,SPT,ACIW,0.9729167472074886,0
36413,SPSC,ACMR,0.9141951483493319,0
36414,SSNC,ATVI,0.930620236643038,0
36415,STNE,ADBE,0.1792615688629532,0
36416,SPWR,AMD,0.9451410543260921,0
36417,SMCI,API,1.0,-3
36418,SVMK,ALRM,0.8269531424202194,0
36419,SYKE,MDRX,0.25328066036787034,0
36420,SYNA,GOOG,0.17469455530345696,0
36421,SNPS,GOOGL,0.5194410899359948,0
36422,TTWO,ALTR,0.30509382929611906,0
36423,TLND,AMBA,0.6076554570577499,0
36424,TENB,DOX,0.678946629411275,0
36425,TXN,AMKR,0.7961929760062042,0
36426,DSGX,ADI,0.47694594180358646,0
36427,MIDD,ANSS,0.8440540455686236,0
36428,TTD,APPF,0.2431710964757025,0
36429,TSEM,APPN,0.12326326287386902,0
36430,TRIP,AAPL,0.1479236250717902,0
36431,TTEC,AMAT,0.8668651275549415,0
36432,TTMI,ASML,0.17134468932461983,0
36433,UCTT,AZPN,0.7354520030696619,0
36434,UPLD,TEAM,0.8415443992501759,0
36435,UPWK,ADSK,0.2980485959335073,0
36436,VRNS,ADP,0.8195258566358898,0
36437,VRNT,AVT,0.80719966422521,0
36438,VRSN,BIDU,0.005296288315787497,1
36439,VRSK,BAND,0.4904154065023051,0
36440,VERX,BIGC,0.3513717410226881,0
36441,VSAT,BILI,0.5166582075702243,0
36442,VIAV,BLKB,0.8546185681476316,0
36443,VRTU,BL,0.6392063720722846,0
36444,WB,EPAY,0.8091142779346439,0
36445,WDC,AVGO,0.5713683994953882,0
36446,WIX,BRKS,0.16183003999159662,0
36447,WDAY,CCMP,1.0,0
36448,XLNX,CDNS,0.2112674498406764,0
36449,XPER,CSIQ,0.47829900150991905,0
36450,YNDX,CDLX,0.9529399109398496,0
36451,ZBRA,CARG,0.29394240768924274,0
36452,ZM,CRNC,0.9505715584922454,0
36453,ZI,CERN,0.12580756991093323,0
36454,ZS,CHNG,0.806026406195052,0
36455,ZNGA,CHKP,0.16696814690654432,0
36456,VNET,CHKP,0.3603200448637158,0
36457,TWOU,CRUS,0.05183680337938468,0
36458,JOBS,CSCO,0.09305202737251222,0
36459,EGHT,CTXS,0.05406142832221001,0
36460,ACIA,CTSH,0.0644772724059433,0
36461,ACIW,COMM,0.1476814614850966,0
36462,ACMR,CVLT,0.6011959941903339,0
36463,ATVI,CSOD,0.15713737425659002,0
36464,ADBE,COUP,0.8400704863910339,0
36465,AMD,CREE,0.4857590564922329,0
36466,API,CRWD,1.0,-3
36467,ALRM,CSGS,0.033255094692101944,0
36468,MDRX,CYBR,0.35910422408620146,0
36469,GOOG,DADA,0.9646702007070609,0
36470,GOOGL,DDOG,0.9364803986191608,0
36471,ALTR,DIOD,0.1685050653247423,0
